78887i8p2026-04-02 04:26:17,234  INFO      Stage 5 Training Loop — Start
2026-04-04 02:27:28,384  INFO      Epoch  10 | TrainLoss 0.2465 (BCE 0.4858 Huber 0.0073) | ValLoss 0.2496 (BCE 0.4911 Huber 0.0081) | Gap -0.0030 | ValAcc H1=0.532 H5=0.525 H20=0.518 | LR 3.00e-04 | GradNorm 0.018
2026-04-04 04:40:11,593  INFO      Stage 5 Training Loop — Start
2026-04-04 04:40:11,594  INFO      Device : cpu
2026-04-04 04:40:11,594  INFO      Config : LR=3e-04  Batch=256  MaxEpochs=200  Patience=20
2026-04-04 04:40:11,594  INFO      Folds to train: [1, 2, 3]
2026-04-04 04:40:11,595  INFO      ============================================================
2026-04-04 04:40:11,595  INFO      FOLD 1 — Training
2026-04-04 04:40:12,453  INFO      Loading datasets...
2026-04-04 04:41:04,715  INFO          Index built: 94067 samples from 104 files
2026-04-04 04:41:15,711  INFO          Index built: 15466 samples from 104 files
2026-04-04 04:41:15,712  INFO        Train samples: 94067  Val samples: 15466
2026-04-04 04:41:26,618  INFO      Starting training — max 200 epochs, patience 20
2026-04-04 04:47:07,936  INFO      Epoch   1 | TrainLoss 0.2488 (BCE 0.4903 Huber 0.0074) | ValLoss 0.2487 (BCE 0.4892 Huber 0.0081) | Gap 0.0002 | ValAcc H1=0.529 H5=0.517 H20=0.512 | LR 3.00e-05 | GradNorm 0.021
2026-04-04 04:52:45,472  INFO      Epoch   2 | TrainLoss 0.2478 (BCE 0.4882 Huber 0.0073) | ValLoss 0.2486 (BCE 0.4892 Huber 0.0080) | Gap -0.0008 | ValAcc H1=0.530 H5=0.523 H20=0.517 | LR 6.00e-05 | GradNorm 0.021
2026-04-04 04:58:20,848  INFO      Epoch   3 | TrainLoss 0.2476 (BCE 0.4880 Huber 0.0073) | ValLoss 0.2491 (BCE 0.4901 Huber 0.0080) | Gap -0.0014 | ValAcc H1=0.529 H5=0.525 H20=0.519 | LR 9.00e-05 | GradNorm 0.020
2026-04-04 05:03:55,381  INFO      Epoch   4 | TrainLoss 0.2474 (BCE 0.4875 Huber 0.0073) | ValLoss 0.2487 (BCE 0.4894 Huber 0.0080) | Gap -0.0013 | ValAcc H1=0.529 H5=0.518 H20=0.511 | LR 1.20e-04 | GradNorm 0.020
2026-04-04 05:09:29,527  INFO      Epoch   5 | TrainLoss 0.2471 (BCE 0.4869 Huber 0.0073) | ValLoss 0.2484 (BCE 0.4888 Huber 0.0080) | Gap -0.0013 | ValAcc H1=0.536 H5=0.528 H20=0.521 | LR 1.50e-04 | GradNorm 0.020
2026-04-04 05:15:02,908  INFO      Epoch   6 | TrainLoss 0.2472 (BCE 0.4871 Huber 0.0073) | ValLoss 0.2484 (BCE 0.4887 Huber 0.0080) | Gap -0.0012 | ValAcc H1=0.536 H5=0.532 H20=0.515 | LR 1.80e-04 | GradNorm 0.018
2026-04-04 05:20:34,110  INFO      Epoch   7 | TrainLoss 0.2470 (BCE 0.4867 Huber 0.0073) | ValLoss 0.2488 (BCE 0.4896 Huber 0.0080) | Gap -0.0018 | ValAcc H1=0.534 H5=0.529 H20=0.522 | LR 2.10e-04 | GradNorm 0.019
2026-04-04 05:26:05,185  INFO      Epoch   8 | TrainLoss 0.2469 (BCE 0.4865 Huber 0.0073) | ValLoss 0.2488 (BCE 0.4896 Huber 0.0080) | Gap -0.0019 | ValAcc H1=0.534 H5=0.532 H20=0.517 | LR 2.40e-04 | GradNorm 0.018
2026-04-04 05:31:35,734  INFO      Epoch   9 | TrainLoss 0.2468 (BCE 0.4864 Huber 0.0073) | ValLoss 0.2488 (BCE 0.4895 Huber 0.0080) | Gap -0.0019 | ValAcc H1=0.533 H5=0.532 H20=0.521 | LR 2.70e-04 | GradNorm 0.017
2026-04-04 05:37:28,511  INFO      Epoch  10 | TrainLoss 0.2466 (BCE 0.4859 Huber 0.0073) | ValLoss 0.2488 (BCE 0.4896 Huber 0.0080) | Gap -0.0022 | ValAcc H1=0.532 H5=0.530 H20=0.522 | LR 3.00e-04 | GradNorm 0.019
2026-04-04 05:43:27,044  INFO      Epoch  11 | TrainLoss 0.2463 (BCE 0.4853 Huber 0.0073) | ValLoss 0.2491 (BCE 0.4901 Huber 0.0080) | Gap -0.0028 | ValAcc H1=0.528 H5=0.518 H20=0.522 | LR 2.14e-04 | GradNorm 0.021
2026-04-04 05:49:21,783  INFO      Epoch  12 | TrainLoss 0.2462 (BCE 0.4851 Huber 0.0073) | ValLoss 0.2496 (BCE 0.4912 Huber 0.0081) | Gap -0.0034 | ValAcc H1=0.531 H5=0.530 H20=0.523 | LR 2.00e-04 | GradNorm 0.021
2026-04-04 05:55:16,988  INFO      Epoch  13 | TrainLoss 0.2460 (BCE 0.4846 Huber 0.0073) | ValLoss 0.2492 (BCE 0.4904 Huber 0.0080) | Gap -0.0032 | ValAcc H1=0.533 H5=0.527 H20=0.519 | LR 1.85e-04 | GradNorm 0.024
2026-04-04 06:01:11,365  INFO      Epoch  14 | TrainLoss 0.2456 (BCE 0.4840 Huber 0.0072) | ValLoss 0.2499 (BCE 0.4918 Huber 0.0081) | Gap -0.0043 | ValAcc H1=0.534 H5=0.530 H20=0.519 | LR 1.70e-04 | GradNorm 0.026
2026-04-04 06:07:06,089  INFO      Epoch  15 | TrainLoss 0.2456 (BCE 0.4839 Huber 0.0073) | ValLoss 0.2498 (BCE 0.4915 Huber 0.0081) | Gap -0.0042 | ValAcc H1=0.531 H5=0.529 H20=0.524 | LR 1.55e-04 | GradNorm 0.027
2026-04-04 06:13:04,379  INFO      Epoch  16 | TrainLoss 0.2450 (BCE 0.4829 Huber 0.0072) | ValLoss 0.2504 (BCE 0.4927 Huber 0.0081) | Gap -0.0053 | ValAcc H1=0.527 H5=0.527 H20=0.526 | LR 1.40e-04 | GradNorm 0.031
2026-04-04 06:19:03,834  INFO      Epoch  17 | TrainLoss 0.2451 (BCE 0.4830 Huber 0.0073) | ValLoss 0.2509 (BCE 0.4937 Huber 0.0081) | Gap -0.0058 | ValAcc H1=0.529 H5=0.529 H20=0.525 | LR 1.25e-04 | GradNorm 0.033
2026-04-04 06:23:27,486  INFO      Stage 5 Training Loop — Start
2026-04-04 06:23:27,488  INFO      Device : cpu
2026-04-04 06:23:27,488  INFO      Config : LR=3e-04  Batch=256  MaxEpochs=200  Patience=20
2026-04-04 06:23:27,488  INFO      Folds to train: [1, 2, 3]
2026-04-04 06:23:27,489  INFO      ============================================================
2026-04-04 06:23:27,489  INFO      FOLD 1 — Training
2026-04-04 06:23:28,409  INFO      Loading datasets...
2026-04-04 06:24:18,765  INFO          Index built: 94067 samples from 104 files
2026-04-04 06:24:30,922  INFO          Index built: 15466 samples from 104 files
2026-04-04 06:24:30,923  INFO        Train samples: 94067  Val samples: 15466
2026-04-04 06:24:42,533  INFO      Starting training — max 200 epochs, patience 20
2026-04-04 06:30:13,832  INFO      Epoch   1 | TrainLoss 0.2487 (BCE 0.4900 Huber 0.0074) | ValLoss 0.2488 (BCE 0.4895 Huber 0.0081) | Gap -0.0001 | ValAcc H1=0.526 H5=0.518 H20=0.509 | LR 3.00e-05 | GradNorm 0.019
2026-04-04 06:35:36,032  INFO      Epoch   2 | TrainLoss 0.2476 (BCE 0.4879 Huber 0.0074) | ValLoss 0.2489 (BCE 0.4898 Huber 0.0080) | Gap -0.0013 | ValAcc H1=0.530 H5=0.524 H20=0.508 | LR 6.00e-05 | GradNorm 0.020
2026-04-04 06:40:54,185  INFO      Epoch   3 | TrainLoss 0.2475 (BCE 0.4878 Huber 0.0073) | ValLoss 0.2485 (BCE 0.4890 Huber 0.0080) | Gap -0.0010 | ValAcc H1=0.535 H5=0.527 H20=0.518 | LR 9.00e-05 | GradNorm 0.019
2026-04-04 06:46:12,044  INFO      Epoch   4 | TrainLoss 0.2474 (BCE 0.4875 Huber 0.0073) | ValLoss 0.2487 (BCE 0.4894 Huber 0.0080) | Gap -0.0013 | ValAcc H1=0.534 H5=0.526 H20=0.518 | LR 1.20e-04 | GradNorm 0.019
2026-04-04 06:51:29,317  INFO      Epoch   5 | TrainLoss 0.2473 (BCE 0.4874 Huber 0.0073) | ValLoss 0.2484 (BCE 0.4887 Huber 0.0080) | Gap -0.0010 | ValAcc H1=0.538 H5=0.530 H20=0.521 | LR 1.50e-04 | GradNorm 0.018
2026-04-04 06:56:45,696  INFO      Epoch   6 | TrainLoss 0.2471 (BCE 0.4869 Huber 0.0073) | ValLoss 0.2486 (BCE 0.4892 Huber 0.0080) | Gap -0.0015 | ValAcc H1=0.537 H5=0.531 H20=0.523 | LR 1.80e-04 | GradNorm 0.019
2026-04-04 07:02:01,697  INFO      Epoch   7 | TrainLoss 0.2471 (BCE 0.4868 Huber 0.0073) | ValLoss 0.2489 (BCE 0.4898 Huber 0.0080) | Gap -0.0019 | ValAcc H1=0.536 H5=0.531 H20=0.521 | LR 2.10e-04 | GradNorm 0.017
2026-04-04 07:07:15,736  INFO      Epoch   8 | TrainLoss 0.2469 (BCE 0.4864 Huber 0.0073) | ValLoss 0.2490 (BCE 0.4900 Huber 0.0080) | Gap -0.0022 | ValAcc H1=0.536 H5=0.532 H20=0.518 | LR 2.40e-04 | GradNorm 0.018
2026-04-04 07:12:29,694  INFO      Epoch   9 | TrainLoss 0.2466 (BCE 0.4860 Huber 0.0073) | ValLoss 0.2494 (BCE 0.4907 Huber 0.0081) | Gap -0.0027 | ValAcc H1=0.534 H5=0.522 H20=0.519 | LR 2.70e-04 | GradNorm 0.018
2026-04-04 07:17:43,444  INFO      Epoch  10 | TrainLoss 0.2466 (BCE 0.4860 Huber 0.0072) | ValLoss 0.2492 (BCE 0.4903 Huber 0.0080) | Gap -0.0026 | ValAcc H1=0.530 H5=0.527 H20=0.519 | LR 3.00e-04 | GradNorm 0.018
2026-04-04 07:23:17,461  INFO      Epoch  11 | TrainLoss 0.2464 (BCE 0.4855 Huber 0.0073) | ValLoss 0.2491 (BCE 0.4902 Huber 0.0080) | Gap -0.0027 | ValAcc H1=0.526 H5=0.522 H20=0.523 | LR 2.14e-04 | GradNorm 0.018
2026-04-04 07:28:54,393  INFO      Epoch  12 | TrainLoss 0.2462 (BCE 0.4852 Huber 0.0073) | ValLoss 0.2492 (BCE 0.4903 Huber 0.0080) | Gap -0.0029 | ValAcc H1=0.531 H5=0.527 H20=0.518 | LR 2.00e-04 | GradNorm 0.020
2026-04-04 07:34:32,868  INFO      Epoch  13 | TrainLoss 0.2459 (BCE 0.4845 Huber 0.0073) | ValLoss 0.2492 (BCE 0.4904 Huber 0.0080) | Gap -0.0033 | ValAcc H1=0.528 H5=0.524 H20=0.524 | LR 1.85e-04 | GradNorm 0.022
2026-04-04 07:40:09,906  INFO      Epoch  14 | TrainLoss 0.2458 (BCE 0.4843 Huber 0.0072) | ValLoss 0.2490 (BCE 0.4900 Huber 0.0080) | Gap -0.0033 | ValAcc H1=0.527 H5=0.530 H20=0.518 | LR 1.70e-04 | GradNorm 0.024
2026-04-04 07:45:48,811  INFO      Epoch  15 | TrainLoss 0.2456 (BCE 0.4840 Huber 0.0072) | ValLoss 0.2490 (BCE 0.4900 Huber 0.0080) | Gap -0.0034 | ValAcc H1=0.527 H5=0.528 H20=0.521 | LR 1.55e-04 | GradNorm 0.026
2026-04-04 07:51:27,717  INFO      Epoch  16 | TrainLoss 0.2451 (BCE 0.4829 Huber 0.0072) | ValLoss 0.2495 (BCE 0.4910 Huber 0.0081) | Gap -0.0045 | ValAcc H1=0.525 H5=0.527 H20=0.524 | LR 1.40e-04 | GradNorm 0.029
2026-04-04 07:57:07,192  INFO      Epoch  17 | TrainLoss 0.2452 (BCE 0.4831 Huber 0.0072) | ValLoss 0.2499 (BCE 0.4917 Huber 0.0081) | Gap -0.0047 | ValAcc H1=0.526 H5=0.526 H20=0.524 | LR 1.25e-04 | GradNorm 0.030
2026-04-04 08:02:47,243  INFO      Epoch  18 | TrainLoss 0.2448 (BCE 0.4824 Huber 0.0073) | ValLoss 0.2495 (BCE 0.4910 Huber 0.0081) | Gap -0.0047 | ValAcc H1=0.529 H5=0.526 H20=0.523 | LR 1.10e-04 | GradNorm 0.034
2026-04-04 08:08:26,083  INFO      Epoch  19 | TrainLoss 0.2446 (BCE 0.4819 Huber 0.0072) | ValLoss 0.2500 (BCE 0.4919 Huber 0.0081) | Gap -0.0054 | ValAcc H1=0.532 H5=0.526 H20=0.522 | LR 9.61e-05 | GradNorm 0.035
2026-04-04 08:14:06,645  INFO      Epoch  20 | TrainLoss 0.2443 (BCE 0.4814 Huber 0.0072) | ValLoss 0.2503 (BCE 0.4925 Huber 0.0081) | Gap -0.0060 | ValAcc H1=0.528 H5=0.521 H20=0.522 | LR 8.25e-05 | GradNorm 0.039
2026-04-04 08:19:45,725  INFO      Epoch  21 | TrainLoss 0.2442 (BCE 0.4812 Huber 0.0072) | ValLoss 0.2499 (BCE 0.4917 Huber 0.0081) | Gap -0.0057 | ValAcc H1=0.527 H5=0.525 H20=0.524 | LR 6.98e-05 | GradNorm 0.041
2026-04-04 08:25:26,089  INFO      Epoch  22 | TrainLoss 0.2440 (BCE 0.4808 Huber 0.0072) | ValLoss 0.2512 (BCE 0.4943 Huber 0.0081) | Gap -0.0072 | ValAcc H1=0.530 H5=0.526 H20=0.524 | LR 5.80e-05 | GradNorm 0.043
2026-04-04 08:31:07,941  INFO      Epoch  23 | TrainLoss 0.2437 (BCE 0.4803 Huber 0.0072) | ValLoss 0.2501 (BCE 0.4921 Huber 0.0081) | Gap -0.0063 | ValAcc H1=0.528 H5=0.523 H20=0.523 | LR 4.73e-05 | GradNorm 0.044
2026-04-04 08:36:49,845  INFO      Epoch  24 | TrainLoss 0.2437 (BCE 0.4803 Huber 0.0072) | ValLoss 0.2501 (BCE 0.4922 Huber 0.0081) | Gap -0.0064 | ValAcc H1=0.524 H5=0.524 H20=0.522 | LR 3.77e-05 | GradNorm 0.045
2026-04-04 08:42:31,191  INFO      Epoch  25 | TrainLoss 0.2435 (BCE 0.4798 Huber 0.0072) | ValLoss 0.2501 (BCE 0.4921 Huber 0.0081) | Gap -0.0065 | ValAcc H1=0.527 H5=0.525 H20=0.526 | LR 2.94e-05 | GradNorm 0.047
2026-04-04 08:42:31,191  INFO        Early stopping at epoch 25 (no improvement for 20 epochs).
2026-04-04 08:42:31,193  INFO        Restored best weights (val_loss=0.2484  H1=0.538 H5=0.530 H20=0.521)
2026-04-04 08:42:31,193  INFO        SWA did not start (training ended before epoch 100)
2026-04-04 08:42:31,194  INFO        Restored best weights (val_loss=0.2484  H1=0.538 H5=0.530 H20=0.521)
2026-04-04 08:42:31,330  INFO        Saved checkpoint: models/base/checkpoint_fold_1.pt
2026-04-04 08:42:31,526  INFO        Saved metrics   : logs/training/fold_1_metrics.csv
2026-04-04 08:42:31,561  INFO      ============================================================
2026-04-04 08:42:31,561  INFO      FOLD 2 — Training
2026-04-04 08:42:31,598  INFO      Loading datasets...
2026-04-04 08:42:31,965  INFO          Index built: 99916 samples from 104 files
2026-04-04 08:42:45,546  INFO          Index built: 15428 samples from 104 files
2026-04-04 08:42:45,546  INFO        Train samples: 99916  Val samples: 15428
2026-04-04 08:42:45,569  INFO      Starting training — max 200 epochs, patience 20
2026-04-04 08:48:51,913  INFO      Epoch   1 | TrainLoss 0.2488 (BCE 0.4900 Huber 0.0075) | ValLoss 0.2471 (BCE 0.4873 Huber 0.0070) | Gap 0.0016 | ValAcc H1=0.542 H5=0.537 H20=0.521 | LR 3.00e-05 | GradNorm 0.017
2026-04-04 08:54:57,383  INFO      Epoch   2 | TrainLoss 0.2479 (BCE 0.4883 Huber 0.0075) | ValLoss 0.2468 (BCE 0.4867 Huber 0.0070) | Gap 0.0011 | ValAcc H1=0.546 H5=0.544 H20=0.522 | LR 6.00e-05 | GradNorm 0.019
2026-04-04 09:01:10,264  INFO      Epoch   3 | TrainLoss 0.2477 (BCE 0.4880 Huber 0.0074) | ValLoss 0.2469 (BCE 0.4869 Huber 0.0070) | Gap 0.0008 | ValAcc H1=0.543 H5=0.540 H20=0.517 | LR 9.00e-05 | GradNorm 0.018
2026-04-04 09:07:19,325  INFO      Epoch   4 | TrainLoss 0.2476 (BCE 0.4878 Huber 0.0074) | ValLoss 0.2468 (BCE 0.4866 Huber 0.0069) | Gap 0.0008 | ValAcc H1=0.545 H5=0.546 H20=0.518 | LR 1.20e-04 | GradNorm 0.020
2026-04-04 09:13:25,296  INFO      Epoch   5 | TrainLoss 0.2475 (BCE 0.4876 Huber 0.0074) | ValLoss 0.2468 (BCE 0.4867 Huber 0.0070) | Gap 0.0007 | ValAcc H1=0.545 H5=0.546 H20=0.525 | LR 1.50e-04 | GradNorm 0.018
2026-04-04 09:19:29,726  INFO      Epoch   6 | TrainLoss 0.2473 (BCE 0.4872 Huber 0.0074) | ValLoss 0.2469 (BCE 0.4868 Huber 0.0069) | Gap 0.0004 | ValAcc H1=0.545 H5=0.540 H20=0.532 | LR 1.80e-04 | GradNorm 0.018
2026-04-04 09:25:33,110  INFO      Epoch   7 | TrainLoss 0.2471 (BCE 0.4869 Huber 0.0074) | ValLoss 0.2469 (BCE 0.4869 Huber 0.0070) | Gap 0.0002 | ValAcc H1=0.543 H5=0.541 H20=0.526 | LR 2.10e-04 | GradNorm 0.018
2026-04-04 09:31:35,281  INFO      Epoch   8 | TrainLoss 0.2470 (BCE 0.4866 Huber 0.0074) | ValLoss 0.2466 (BCE 0.4863 Huber 0.0069) | Gap 0.0004 | ValAcc H1=0.550 H5=0.543 H20=0.531 | LR 2.40e-04 | GradNorm 0.018
2026-04-04 09:37:36,576  INFO      Epoch   9 | TrainLoss 0.2471 (BCE 0.4869 Huber 0.0074) | ValLoss 0.2467 (BCE 0.4865 Huber 0.0069) | Gap 0.0004 | ValAcc H1=0.547 H5=0.545 H20=0.531 | LR 2.70e-04 | GradNorm 0.017
2026-04-04 09:43:36,392  INFO      Epoch  10 | TrainLoss 0.2468 (BCE 0.4861 Huber 0.0074) | ValLoss 0.2466 (BCE 0.4862 Huber 0.0069) | Gap 0.0002 | ValAcc H1=0.550 H5=0.547 H20=0.536 | LR 3.00e-04 | GradNorm 0.018
2026-04-04 09:49:36,089  INFO      Epoch  11 | TrainLoss 0.2466 (BCE 0.4858 Huber 0.0074) | ValLoss 0.2467 (BCE 0.4865 Huber 0.0070) | Gap -0.0001 | ValAcc H1=0.550 H5=0.545 H20=0.530 | LR 2.14e-04 | GradNorm 0.018
2026-04-04 09:55:35,351  INFO      Epoch  12 | TrainLoss 0.2465 (BCE 0.4856 Huber 0.0074) | ValLoss 0.2469 (BCE 0.4868 Huber 0.0070) | Gap -0.0004 | ValAcc H1=0.543 H5=0.544 H20=0.532 | LR 2.00e-04 | GradNorm 0.020
2026-04-04 10:01:35,624  INFO      Epoch  13 | TrainLoss 0.2462 (BCE 0.4850 Huber 0.0074) | ValLoss 0.2471 (BCE 0.4872 Huber 0.0070) | Gap -0.0009 | ValAcc H1=0.548 H5=0.544 H20=0.532 | LR 1.85e-04 | GradNorm 0.021
2026-04-04 10:07:35,388  INFO      Epoch  14 | TrainLoss 0.2459 (BCE 0.4844 Huber 0.0074) | ValLoss 0.2471 (BCE 0.4872 Huber 0.0070) | Gap -0.0012 | ValAcc H1=0.546 H5=0.543 H20=0.530 | LR 1.70e-04 | GradNorm 0.024
2026-04-04 10:13:36,328  INFO      Epoch  15 | TrainLoss 0.2458 (BCE 0.4843 Huber 0.0074) | ValLoss 0.2471 (BCE 0.4873 Huber 0.0070) | Gap -0.0013 | ValAcc H1=0.540 H5=0.543 H20=0.534 | LR 1.55e-04 | GradNorm 0.026
2026-04-04 10:19:37,208  INFO      Epoch  16 | TrainLoss 0.2456 (BCE 0.4839 Huber 0.0074) | ValLoss 0.2472 (BCE 0.4874 Huber 0.0070) | Gap -0.0016 | ValAcc H1=0.546 H5=0.539 H20=0.531 | LR 1.40e-04 | GradNorm 0.028
2026-04-04 10:25:39,380  INFO      Epoch  17 | TrainLoss 0.2455 (BCE 0.4836 Huber 0.0074) | ValLoss 0.2472 (BCE 0.4874 Huber 0.0070) | Gap -0.0017 | ValAcc H1=0.545 H5=0.542 H20=0.532 | LR 1.25e-04 | GradNorm 0.030
2026-04-04 10:31:41,895  INFO      Epoch  18 | TrainLoss 0.2451 (BCE 0.4828 Huber 0.0074) | ValLoss 0.2474 (BCE 0.4879 Huber 0.0070) | Gap -0.0024 | ValAcc H1=0.545 H5=0.538 H20=0.532 | LR 1.10e-04 | GradNorm 0.033
2026-04-04 10:37:44,629  INFO      Epoch  19 | TrainLoss 0.2451 (BCE 0.4829 Huber 0.0073) | ValLoss 0.2478 (BCE 0.4886 Huber 0.0070) | Gap -0.0027 | ValAcc H1=0.541 H5=0.542 H20=0.534 | LR 9.61e-05 | GradNorm 0.033
2026-04-04 10:43:47,452  INFO      Epoch  20 | TrainLoss 0.2448 (BCE 0.4822 Huber 0.0073) | ValLoss 0.2477 (BCE 0.4885 Huber 0.0070) | Gap -0.0030 | ValAcc H1=0.542 H5=0.538 H20=0.531 | LR 8.25e-05 | GradNorm 0.036
2026-04-04 10:49:50,796  INFO      Epoch  21 | TrainLoss 0.2446 (BCE 0.4819 Huber 0.0073) | ValLoss 0.2476 (BCE 0.4882 Huber 0.0070) | Gap -0.0030 | ValAcc H1=0.546 H5=0.539 H20=0.532 | LR 6.98e-05 | GradNorm 0.040
2026-04-04 10:55:42,922  INFO      Epoch  22 | TrainLoss 0.2442 (BCE 0.4811 Huber 0.0073) | ValLoss 0.2481 (BCE 0.4892 Huber 0.0070) | Gap -0.0039 | ValAcc H1=0.545 H5=0.535 H20=0.530 | LR 5.80e-05 | GradNorm 0.041
2026-04-04 11:01:46,220  INFO      Epoch  23 | TrainLoss 0.2441 (BCE 0.4809 Huber 0.0074) | ValLoss 0.2483 (BCE 0.4896 Huber 0.0070) | Gap -0.0041 | ValAcc H1=0.542 H5=0.539 H20=0.534 | LR 4.73e-05 | GradNorm 0.043
2026-04-04 11:07:45,723  INFO      Epoch  24 | TrainLoss 0.2441 (BCE 0.4808 Huber 0.0073) | ValLoss 0.2482 (BCE 0.4895 Huber 0.0070) | Gap -0.0042 | ValAcc H1=0.538 H5=0.538 H20=0.532 | LR 3.77e-05 | GradNorm 0.045
2026-04-04 11:13:43,086  INFO      Epoch  25 | TrainLoss 0.2441 (BCE 0.4808 Huber 0.0073) | ValLoss 0.2479 (BCE 0.4888 Huber 0.0070) | Gap -0.0038 | ValAcc H1=0.545 H5=0.540 H20=0.531 | LR 2.94e-05 | GradNorm 0.046
2026-04-04 11:19:19,515  INFO      Epoch  26 | TrainLoss 0.2438 (BCE 0.4802 Huber 0.0073) | ValLoss 0.2480 (BCE 0.4890 Huber 0.0070) | Gap -0.0042 | ValAcc H1=0.544 H5=0.538 H20=0.534 | LR 2.26e-05 | GradNorm 0.047
2026-04-04 11:24:55,171  INFO      Epoch  27 | TrainLoss 0.2439 (BCE 0.4805 Huber 0.0073) | ValLoss 0.2479 (BCE 0.4888 Huber 0.0070) | Gap -0.0040 | ValAcc H1=0.543 H5=0.538 H20=0.532 | LR 1.71e-05 | GradNorm 0.048
2026-04-04 11:30:32,711  INFO      Epoch  28 | TrainLoss 0.2435 (BCE 0.4797 Huber 0.0073) | ValLoss 0.2481 (BCE 0.4891 Huber 0.0070) | Gap -0.0045 | ValAcc H1=0.545 H5=0.539 H20=0.533 | LR 1.32e-05 | GradNorm 0.050
2026-04-04 11:30:32,711  INFO        Early stopping at epoch 28 (no improvement for 20 epochs).
2026-04-04 11:30:32,718  INFO        Restored best weights (val_loss=0.2466  H1=0.550 H5=0.543 H20=0.531)
2026-04-04 11:30:32,718  INFO        SWA did not start (training ended before epoch 100)
2026-04-04 11:30:32,719  INFO        Restored best weights (val_loss=0.2466  H1=0.550 H5=0.543 H20=0.531)
2026-04-04 11:30:32,764  INFO        Saved checkpoint: models/base/checkpoint_fold_2.pt
2026-04-04 11:30:32,824  INFO        Saved metrics   : logs/training/fold_2_metrics.csv
2026-04-04 11:30:32,867  INFO      ============================================================
2026-04-04 11:30:32,867  INFO      FOLD 3 — Training
2026-04-04 11:30:33,084  INFO      Loading datasets...
2026-04-04 11:30:33,799  INFO          Index built: 102600 samples from 104 files
2026-04-04 11:30:53,020  INFO          Index built: 23431 samples from 144 files
2026-04-04 11:30:53,020  INFO        Train samples: 102600  Val samples: 23431
2026-04-04 11:30:53,075  INFO      Starting training — max 200 epochs, patience 20
2026-04-04 11:36:49,318  INFO      Epoch   1 | TrainLoss 0.2490 (BCE 0.4905 Huber 0.0075) | ValLoss 0.2478 (BCE 0.4884 Huber 0.0071) | Gap 0.0012 | ValAcc H1=0.535 H5=0.530 H20=0.526 | LR 3.00e-05 | GradNorm 0.019
2026-04-04 11:42:43,623  INFO      Epoch   2 | TrainLoss 0.2479 (BCE 0.4884 Huber 0.0074) | ValLoss 0.2471 (BCE 0.4872 Huber 0.0071) | Gap 0.0008 | ValAcc H1=0.544 H5=0.541 H20=0.527 | LR 6.00e-05 | GradNorm 0.020
2026-04-04 11:48:48,449  INFO      Epoch   3 | TrainLoss 0.2477 (BCE 0.4881 Huber 0.0074) | ValLoss 0.2470 (BCE 0.4869 Huber 0.0070) | Gap 0.0008 | ValAcc H1=0.545 H5=0.542 H20=0.531 | LR 9.00e-05 | GradNorm 0.020
2026-04-04 11:54:48,446  INFO      Epoch   4 | TrainLoss 0.2476 (BCE 0.4877 Huber 0.0074) | ValLoss 0.2469 (BCE 0.4868 Huber 0.0071) | Gap 0.0006 | ValAcc H1=0.545 H5=0.538 H20=0.532 | LR 1.20e-04 | GradNorm 0.019
2026-04-04 12:00:52,034  INFO      Epoch   5 | TrainLoss 0.2473 (BCE 0.4873 Huber 0.0074) | ValLoss 0.2469 (BCE 0.4867 Huber 0.0070) | Gap 0.0004 | ValAcc H1=0.547 H5=0.543 H20=0.529 | LR 1.50e-04 | GradNorm 0.018
2026-04-04 12:06:45,802  INFO      Epoch   6 | TrainLoss 0.2473 (BCE 0.4873 Huber 0.0074) | ValLoss 0.2469 (BCE 0.4868 Huber 0.0070) | Gap 0.0004 | ValAcc H1=0.548 H5=0.545 H20=0.526 | LR 1.80e-04 | GradNorm 0.018
2026-04-04 12:12:36,922  INFO      Epoch   7 | TrainLoss 0.2472 (BCE 0.4870 Huber 0.0074) | ValLoss 0.2468 (BCE 0.4866 Huber 0.0070) | Gap 0.0004 | ValAcc H1=0.546 H5=0.543 H20=0.525 | LR 2.10e-04 | GradNorm 0.018
2026-04-04 12:18:27,055  INFO      Epoch   8 | TrainLoss 0.2471 (BCE 0.4869 Huber 0.0074) | ValLoss 0.2469 (BCE 0.4867 Huber 0.0070) | Gap 0.0003 | ValAcc H1=0.546 H5=0.546 H20=0.531 | LR 2.40e-04 | GradNorm 0.017
2026-04-04 12:24:16,409  INFO      Epoch   9 | TrainLoss 0.2471 (BCE 0.4868 Huber 0.0074) | ValLoss 0.2468 (BCE 0.4866 Huber 0.0070) | Gap 0.0002 | ValAcc H1=0.545 H5=0.543 H20=0.528 | LR 2.70e-04 | GradNorm 0.017
2026-04-04 12:30:05,140  INFO      Epoch  10 | TrainLoss 0.2468 (BCE 0.4863 Huber 0.0074) | ValLoss 0.2471 (BCE 0.4871 Huber 0.0071) | Gap -0.0003 | ValAcc H1=0.545 H5=0.544 H20=0.520 | LR 3.00e-04 | GradNorm 0.017
2026-04-04 12:35:53,547  INFO      Epoch  11 | TrainLoss 0.2466 (BCE 0.4859 Huber 0.0074) | ValLoss 0.2470 (BCE 0.4870 Huber 0.0070) | Gap -0.0004 | ValAcc H1=0.547 H5=0.541 H20=0.526 | LR 2.14e-04 | GradNorm 0.018
