fold,epoch,lr,train_loss,train_bce,train_huber,train_grad_norm,train_acc_h1,train_acc_h5,train_acc_h20,train_mean_acc,val_loss,val_bce,val_huber,val_grad_norm,val_acc_h1,val_acc_h5,val_acc_h20,val_mean_acc,gap
3,11,0.00016867824268939146,0.24570401627090552,0.48408943896271306,0.007318592637960539,0.021724780628880797,0.5724174762777199,0.5425344029969298,0.5306580179748267,0.5485366324164921,0.24700580303405606,0.48713678883951766,0.0068748210540561135,0.0,0.5481228526941565,0.542528574203336,0.5330808997847313,0.5412441088940746,-0.001301786763150542
3,12,0.00012909582572647596,0.24545523761586227,0.4835715663098061,0.007338910155321103,0.02506533758474876,0.5761741808761758,0.5444248897967908,0.5301210758138876,0.5502400488289513,0.24678403606941535,0.4866960902893266,0.006871987483464181,0.0,0.5489635637333227,0.5461850058893825,0.5325061114028443,0.5425515603418498,-0.0013287984535530761
3,13,8.736337971691646e-05,0.24515571391135804,0.48300477939132225,0.007306647267785857,0.027811531557655724,0.5772751314299447,0.5498659081006776,0.5293902842026963,0.5521771079111062,0.24782971517984256,0.4887446745537048,0.00691475503980507,0.0,0.545322410242502,0.5408933997847313,0.5258213035589041,0.5373457045287126,-0.0026740012684845216
3,14,5e-05,0.2449788746775174,0.4826351002870734,0.007322650094161059,0.030685825556935414,0.5787641591713076,0.5495246301211015,0.5333841596610094,0.5538909829844728,0.24709094991517622,0.48728723442831706,0.006894665353303385,0.0,0.550697426809821,0.5464802457149639,0.5343906910613526,0.5438561211953793,-0.002112075237658828
3,15,5e-05,0.24439674172663856,0.4815035532174122,0.0072899310483185,0.03488570359258518,0.5842928029335076,0.5509358608890194,0.5341125319098979,0.5564470652441416,0.24736819286332573,0.48784411369368086,0.006892272777487199,0.0,0.5481765329144722,0.5457155125778775,0.5286527154750602,0.5408482536558034,-0.0029714511366871754
3,16,5e-05,0.24399963956526907,0.4807085170818436,0.007290762370404301,0.037043925509973485,0.5886079212541603,0.5550613635038604,0.5342887656750109,0.559319350144344,0.24770602020759916,0.4885101883217346,0.006901853994011532,0.0,0.5454512422167977,0.5436942553104356,0.5341334401868111,0.5410929792380149,-0.003706380642330087
3,17,5e-05,0.24378478265339093,0.4802897418271183,0.007279823684685403,0.040054413548886635,0.5894136368809595,0.5532398278316792,0.5361468938530468,0.5596001195218951,0.2483377450600613,0.4897524428575538,0.006923046677784864,0.0,0.5457993361145951,0.5409235431011333,0.5311133223910665,0.5392787338689317,-0.004552962406670358
3,18,5e-05,0.24350980430213293,0.4797378145420021,0.007281794476669622,0.042272513016918783,0.5924012183584709,0.5553952323608711,0.5334541692247994,0.5604168733147138,0.24849282057825908,0.4900593199702196,0.006926321002199899,0.0,0.5447244980307513,0.5435959797265918,0.534095864309821,0.5408054473557213,-0.0049830162761261565
3,19,5e-05,0.24313591392732617,0.47900112779414067,0.007270699764974852,0.04710013064309362,0.5969601607155186,0.5560489831540288,0.533670926959509,0.5622266902763521,0.24826933365575102,0.4896157319809115,0.006922932100742189,0.0,0.5471016944840897,0.5429299352473991,0.5341714291378509,0.5414010196231133,-0.005133419728424848
3,20,5e-05,0.2430802803547656,0.4788996716154264,0.00726088840161086,0.048116096646570766,0.5952462856886817,0.5552228544020821,0.5366074755543568,0.5623588718817069,0.248590397280316,0.4902529340497283,0.006927860743734379,0.0,0.5457084930913393,0.5392507928055387,0.5284631837939107,0.5378074898969295,-0.005510116925550423
3,21,5e-05,0.24270302852925427,0.4781535142897443,0.007252543625930015,0.0507897573590837,0.5969253070739728,0.5571035125774857,0.5342729643022148,0.5627672613178911,0.24848830431353214,0.49005852015905604,0.0069180868219497595,0.0,0.5446860960056615,0.5416581329218176,0.5325135439634323,0.5396192576303038,-0.005785275784277871
3,22,5e-05,0.2424377970728997,0.47762012495648387,0.007255468934128798,0.05358487034360475,0.6007917891899931,0.559167813780157,0.5376982194757574,0.5658859408153024,0.24858760478538136,0.4902508804617926,0.0069243267969076715,0.0,0.5474419430937878,0.542453009375306,0.5331415994915851,0.541012183986893,-0.006149807712481664
